LD-5 - 2
start:1704.61622
Time,206Pb,207Pb,208Pb,232Th,238U
0.0,0.0,0.0,0.0,0.0,0.0
0.133239999999887,0.0,0.0,0.0,0.0,0.0
0.2663000000000011,33.33337778,15.87302595,0.0,0.0,0.0
0.39930999999978667,33.33337778,15.87302595,0.0,0.0,0.0
0.5324299999999766,0.0,0.0,0.0,0.0,52.63168975
0.6654899999998634,33.33337778,0.0,0.0,0.0,0.0
0.7985399999997753,0.0,0.0,0.0,0.0,0.0
0.9316299999998137,0.0,0.0,0.0,0.0,0.0
1.0647699999999531,0.0,0.0,0.0,0.0,0.0
1.197779999999966,0.0,0.0,0.0,0.0,0.0
1.330869999999777,0.0,0.0,0.0,0.0,0.0
1.4639199999999164,0.0,15.87302595,0.0,0.0,0.0
1.5970899999999801,33.33337778,15.87302595,0.0,0.0,0.0
1.7302299999998922,66.66684444,0.0,0.0,0.0,52.63168975
1.863299999999981,0.0,0.0,0.0,500.0100002,5369.574098
1.9967999999998938,66.66684444,15.87302595,125.000625,1625.105632,18065.6769
2.1299999999998818,166.6677778,31.74607206,125.000625,2375.225646,26870.95618
2.2631199999998444,500.0100002,79.36533132,0.0,1750.122509,36949.26618
2.3961299999998573,466.6753779,79.36533132,0.0,3750.562584,44236.02953
2.5293699999999717,166.6677778,126.984772,375.0056251,5126.05084,48884.87638
2.6623899999999594,466.6753779,95.23845805,250.0025,5126.05084,52636.90871
2.795509999999922,266.6695111,63.49222474,0.0,4125.680737,49994.51537
2.92861999999991,366.6720445,15.87302595,125.000625,5001.0002,52372.64429
3.061659999999847,400.0064001,47.61913832,125.000625,4750.902672,52478.34938
3.19466999999986,400.0064001,47.61913832,0.0,4875.95081,50047.35777
3.3277599999998984,566.6795114,15.87302595,250.0025,5626.26591,49888.83123
3.4608099999998103,500.0100002,47.61913832,0.0,4625.855783,51949.83281
3.5938599999999497,700.0196005,79.36533132,125.000625,4625.855783,50311.57314
3.726989999999887,700.0196005,79.36533132,250.0025,4250.722623,48726.36455
3.860039999999799,433.3408446,111.1116049,0.0,4125.680737,56072.85356
3.9932099999998627,333.3377778,79.36533132,125.000625,3750.562584,53165.45427
4.126269999999977,566.6795114,79.36533132,125.000625,5501.210266,52214.08831
4.2593299999998635,466.6753779,47.61913832,500.0100002,5126.05084,50100.2004
4.3924899999999525,466.6753779,63.49222474,250.0025,4250.722623,53799.73839
4.525559999999814,266.6695111,79.36533132,0.0,5376.155874,52161.23676
4.6586799999997766,400.0064001,47.61913832,250.0025,5501.210266,52531.20227
4.7917999999999665,433.3408446,126.984772,250.0025,4750.902672,52108.38544
4.924959999999828,533.3447114,79.36533132,250.0025,5501.210266,54222.61231
5.058099999999968,500.0100002,95.23845805,250.0025,5626.26591,53958.31443
5.19121999999993,433.3408446,47.61913832,0.0,5001.0002,50998.55917
5.324439999999868,466.6753779,47.61913832,375.0056251,4250.722623,53958.31443
5.4576099999999315,533.3447114,15.87302595,500.0100002,4125.680737,53376.87874
5.590679999999793,466.6753779,47.61913832,375.0056251,6376.62604,52848.32425
5.723779999999806,466.6753779,15.87302595,0.0,5001.0002,52795.47003
5.85685999999987,333.3377778,174.6043941,0.0,3500.490069,53324.02229
5.989899999999807,400.0064001,79.36533132,250.0025,4375.765759,52478.34938
6.122969999999896,766.6901785,47.61913832,0.0,4625.855783,53006.88826
6.256089999999858,433.3408446,63.49222474,125.000625,5251.102732,52214.08831
6.389289999999846,400.0064001,95.23845805,125.000625,4625.855783,51685.58289
6.5223299999997835,500.0100002,63.49222474,250.0025,6001.440346,55226.99508
6.655419999999822,333.3377778,63.49222474,125.000625,4000.640102,51738.43243
6.788499999999885,600.0144003,95.23845805,125.000625,5751.322804,52161.23676
6.9217499999999745,500.0100002,79.36533132,250.0025,5626.26591,53641.16435
7.054849999999988,266.6695111,47.61913832,125.000625,4000.640102,51527.03561
7.188009999999849,666.6844449,63.49222474,0.0,5751.322804,51896.98238
7.321239999999989,300.0036,126.984772,0.0,4375.765759,54381.19371
7.454339999999775,233.3355111,111.1116049,125.000625,4500.810146,51527.03561
7.587439999999788,200.0016,47.61913832,0.0,5001.0002,51579.88448
7.720629999999801,766.6901785,15.87302595,0.0,3750.562584,52161.23676
7.853649999999789,466.6753779,63.49222474,250.0025,4750.902672,51209.94707
7.9873899999997775,366.6720445,79.36533132,0.0,4125.680737,53799.73839
8.120509999999967,466.6753779,47.61913832,0.0,4375.765759,55649.91718
8.253529999999955,400.0064001,15.87302595,625.0156254,3750.562584,52954.03337
8.386729999999943,600.0144003,111.1116049,125.000625,5001.0002,54222.61231
8.519909999999982,333.3377778,95.23845805,250.0025,4000.640102,52795.47003
8.653029999999944,533.3447114,63.49222474,125.000625,4250.722623,52901.1787
8.786339999999882,533.3447114,95.23845805,125.000625,3625.525701,53799.73839
8.919439999999895,300.0036,111.1116049,125.000625,4000.640102,52002.68347
9.052579999999807,366.6720445,15.87302595,125.000625,5126.05084,53482.59231
9.185649999999896,433.3408446,47.61913832,250.0025,5751.322804,51844.13217
9.318659999999909,533.3447114,31.74607206,125.000625,6126.500993,52584.05538
9.451679999999897,533.3447114,63.49222474,125.000625,4125.680737,51632.73357
9.584819999999809,466.6753779,63.49222474,0.0,4125.680737,54592.6387
9.717919999999822,533.3447114,63.49222474,375.0056251,4625.855783,50258.72962
9.851019999999835,600.0144003,95.23845805,125.000625,4875.95081,53588.30678
9.98415,533.3447114,95.23845805,0.0,3875.600718,51368.49034
10.117289999999912,300.0036,79.36533132,375.0056251,5126.05084,50787.17484
10.250299999999925,533.3447114,95.23845805,0.0,5501.210266,50998.55917
10.383349999999837,666.6844449,79.36533132,125.000625,3625.525701,51527.03561
10.516419999999925,466.6753779,111.1116049,0.0,4875.95081,51791.28219
10.649479999999812,400.0064001,63.49222474,0.0,4375.765759,53694.02214
10.782539999999926,700.0196005,63.49222474,375.0056251,4625.855783,50681.48401
10.915609999999788,200.0016,31.74607206,0.0,6376.62604,52795.47003
11.048719999999776,266.6695111,63.49222474,250.0025,5376.155874,53905.45553
11.181789999999864,1000.040002,79.36533132,250.0025,4250.722623,52848.32425
11.314839999999776,333.3377778,47.61913832,125.000625,5251.102732,52214.08831
11.447929999999815,300.0036,63.49222474,250.0025,5376.155874,49413.26364
11.581159999999954,266.6695111,126.984772,0.0,4625.855783,49254.74512
11.714209999999866,333.3377778,63.49222474,125.000625,4375.765759,50575.79408
11.847389999999905,633.3493782,31.74607206,125.000625,5751.322804,53112.59871
11.980489999999918,400.0064001,95.23845805,250.0025,4250.722623,52901.1787
12.113619999999855,466.6753779,79.36533132,0.0,4000.640102,52954.03337
12.246829999999818,300.0036,63.49222474,375.0056251,3375.455687,53482.59231
12.379999999999882,366.6720445,47.61913832,125.000625,4000.640102,49360.42391
12.513079999999945,500.0100002,31.74607206,375.0056251,3875.600718,51527.03561
12.646239999999807,333.3377778,47.61913832,125.000625,4250.722623,53482.59231
12.77931999999987,500.0100002,79.36533132,125.000625,4125.680737,51791.28219
12.912409999999909,533.3447114,47.61913832,125.000625,5001.0002,52266.94008
13.045469999999796,633.3493782,47.61913832,250.0025,6001.440346,52425.49672
13.178579999999783,433.3408446,95.23845805,0.0,5626.26591,52266.94008
13.311679999999797,566.6795114,31.74607206,125.000625,6001.440346,55279.85956
13.444799999999987,633.3493782,47.61913832,125.000625,4875.95081,53165.45427
13.577849999999899,233.3355111,95.23845805,0.0,4125.680737,52478.34938
13.710969999999861,433.3408446,79.36533132,0.0,4625.855783,51791.28219
13.844069999999874,633.3493782,79.36533132,0.0,5126.05084,51368.49034
13.977189999999837,566.6795114,79.36533132,0.0,5876.38095,49941.67319
14.110239999999976,466.6753779,126.984772,375.0056251,5626.26591,51421.33854
14.243259999999964,400.0064001,15.87302595,250.0025,3750.562584,54486.91576
14.376269999999977,400.0064001,63.49222474,0.0,3500.490069,52584.05538
14.509339999999838,400.0064001,95.23845805,125.000625,4625.855783,52689.76226
14.642549999999801,533.3447114,31.74607206,0.0,3625.525701,53799.73839
14.77561999999989,433.3408446,111.1116049,125.000625,5376.155874,51685.58289
14.908709999999928,566.6795114,47.61913832,0.0,5001.0002,50998.55917
15.041749999999865,533.3447114,31.74607206,0.0,4000.640102,56390.06522
15.174849999999878,533.3447114,63.49222474,250.0025,5126.05084,53905.45553
15.307939999999917,200.0016,111.1116049,0.0,5126.05084,49994.51537
15.44123999999988,533.3447114,142.8579592,125.000625,3500.490069,52584.05538
15.574329999999918,466.6753779,126.984772,250.0025,4375.765759,50575.79408
15.707509999999957,500.0100002,63.49222474,250.0025,4750.902672,52795.47003
15.84071999999992,500.0100002,79.36533132,250.0025,5876.38095,51632.73357
15.973829999999907,433.3408446,63.49222474,250.0025,5876.38095,50417.26084
16.10699999999997,333.3377778,0.0,0.0,4125.680737,55861.38359
16.240079999999807,600.0144003,79.36533132,0.0,5751.322804,52689.76226
16.37326999999982,500.0100002,31.74607206,0.0,4625.855783,52425.49672
16.506509999999935,633.3493782,31.74607206,0.0,5876.38095,50628.63893
16.639709999999923,333.3377778,47.61913832,0.0,5501.210266,52478.34938
16.772849999999835,566.6795114,47.61913832,125.000625,4000.640102,51844.13217
16.906009999999924,433.3408446,63.49222474,0.0,4000.640102,54381.19371
17.039209999999912,500.0100002,111.1116049,250.0025,5251.102732,52901.1787
17.172309999999925,400.0064001,63.49222474,250.0025,4625.855783,54698.36253
17.305359999999837,466.6753779,79.36533132,250.0025,4875.95081,51104.25268
17.43836999999985,166.6677778,31.74607206,250.0025,5126.05084,51632.73357
17.571469999999863,400.0064001,47.61913832,250.0025,5376.155874,56548.67406
