WC-1 - 2
start:1531.55039
Time,206Pb,207Pb,208Pb,232Th,238U
0.0,0.0,0.0,0.0,0.0,0.0
0.13310999999998785,0.0,0.0,0.0,0.0,0.0
0.2662199999999757,0.0,0.0,0.0,0.0,0.0
0.3992799999998624,0.0,0.0,0.0,0.0,0.0
0.533029999999826,0.0,0.0,0.0,0.0,0.0
0.6661199999998644,0.0,0.0,0.0,0.0,0.0
0.7992099999999027,0.0,0.0,0.0,0.0,0.0
0.9322999999999411,0.0,0.0,125.000625,0.0,0.0
1.065449999999828,0.0,0.0,0.0,0.0,0.0
1.1985299999998915,0.0,0.0,0.0,0.0,0.0
1.3317199999999048,0.0,15.87302595,125.000625,0.0,12901.39124
1.4649199999998928,1366.741382,666.6844449,2125.18064,0.0,140202.9423
1.5980699999997796,6968.608586,1428.653066,3375.455687,250.0025,325769.3702
1.7312899999999445,13807.62181,2539.940565,4375.765759,125.000625,465400.2946
1.8644299999998566,17579.01886,2635.198376,4875.95081,125.000625,587378.4734
1.9975999999999203,20516.8238,2730.456913,3625.525701,125.000625,640527.3636
2.130759999999782,20717.1538,2873.34608,5876.38095,250.0025,670513.821
2.263859999999795,20717.1538,2778.086454,4125.680737,125.000625,703296.2989
2.397069999999985,23355.13146,2889.222755,5501.210266,125.000625,717713.7115
2.5302099999998973,22019.37705,2666.951141,4750.902672,0.0,731087.9212
2.6634099999998853,21885.80945,2730.456913,4875.95081,0.0,682005.9431
2.7965699999999742,21819.02619,2936.8529,4125.680737,0.0,690951.3765
2.9297099999998863,21752.24328,3111.49832,5126.05084,250.0025,728133.2533
3.0628099999998994,22520.26824,3238.514703,2875.330663,125.000625,756984.2096
3.195889999999963,21017.65483,2746.333407,4000.640102,0.0,760783.7352
3.328939999999875,22186.33855,2587.56938,5626.26591,0.0,762683.9184
3.461999999999989,21551.8967,2778.086454,3625.525701,0.0,734768.2679
3.5950699999998506,22653.84261,3016.236879,4500.810146,250.0025,744531.8614
3.728189999999813,22119.55369,2666.951141,3875.600718,0.0,740960.3167
3.861199999999826,24290.2444,2730.456913,3875.600718,0.0,738617.0289
3.994329999999991,22587.05525,2603.445692,4750.902672,250.0025,710363.8206
4.127489999999852,21485.11522,2666.951141,4000.640102,250.0025,711087.487
4.260559999999941,21117.82344,3016.236879,5001.0002,375.0056251,700904.239
4.393689999999879,21318.16307,2793.963008,3875.600718,0.0,734210.5719
4.5267999999998665,22653.84261,3063.867509,4875.95081,125.000625,767379.6907
4.659850000000006,21451.72461,2984.483227,4750.902672,0.0,785843.9517
4.793049999999994,24089.85717,2746.333407,5501.210266,125.000625,793573.219
4.926349999999957,23755.88559,2714.58044,3750.562584,250.0025,802989.0182
5.059479999999894,23722.48892,2889.222755,4625.855783,250.0025,787523.8331
5.192569999999932,22052.76917,2952.729656,4875.95081,375.0056251,790212.0987
5.325629999999819,24357.04085,2381.17916,4125.680737,125.000625,802484.4262
5.458639999999832,23956.26747,2825.716176,4125.680737,250.0025,828749.41
5.591789999999946,26093.87388,3159.129312,5126.05084,125.000625,819258.6666
