AHX-1D - 1
start:167.64505
Time,206Pb,207Pb,208Pb,232Th,238U
0.0,0.0,15.87302595,0.0,0.0,0.0
0.13311000000001627,0.0,31.74607206,0.0,0.0,0.0
0.26619999999999777,0.0,0.0,0.0,0.0,52.63168975
0.39940999999998894,0.0,0.0,0.0,0.0,0.0
0.5326000000000022,0.0,0.0,0.0,0.0,0.0
0.6657800000000123,0.0,0.0,250.0025,0.0,0.0
0.7988900000000001,0.0,15.87302595,0.0,0.0,0.0
0.9320400000000006,33.33337778,0.0,0.0,0.0,1631.685436
1.0651599999999917,266.6695111,285.7175511,1125.050627,0.0,63635.25076
1.1981700000000046,3833.921201,492.0731773,1125.050627,125.000625,191187.8573
1.3311799999999891,7268.779459,1047.66295,1625.105632,0.0,334035.9306
1.4642900000000054,10737.94349,1381.028666,2000.160013,125.000625,445319.8825
1.5974500000000091,13173.60477,1460.402766,1625.105632,0.0,485293.6442
1.7305200000000127,12673.0877,1047.66295,1250.062503,0.0,513876.3259
1.863599999999991,13540.66335,1142.90939,875.0306261,125.000625,527752.6979
1.9968200000000138,15242.62117,952.4172349,125.000625,125.000625,546479.5338
2.129979999999989,14608.53138,873.0463603,250.0025,125.000625,556705.7568
2.263080000000002,14842.13967,968.2914703,500.0100002,125.000625,575144.6207
2.3963799999999935,15275.99521,1031.788613,625.0156254,0.0,581260.0844
2.529449999999997,15509.61596,825.4240775,375.0056251,0.0,579772.27
2.6626500000000135,15042.37882,984.1657259,0.0,250.0025,573602.443
2.795739999999995,15142.49959,1000.040002,375.0056251,0.0,588040.0962
2.9288500000000113,14441.67099,1000.040002,500.0100002,125.000625,578394.8184
3.0619700000000023,15709.8658,857.1722459,375.0056251,125.000625,591955.3978
3.195120000000003,16043.62264,1333.404448,750.0225007,0.0,591348.7233
3.328249999999997,14842.13967,1031.788613,125.000625,125.000625,584236.2324
3.461340000000007,14575.15913,984.1657259,1125.050627,125.000625,574648.9005
3.5944000000000074,15142.49959,1206.40742,125.000625,125.000625,583629.9239
3.7276200000000017,14508.41488,857.1722459,1000.040002,0.0,585393.8104
3.860900000000015,15609.74048,825.4240775,500.0100002,125.000625,591734.7856
3.9939799999999934,14675.27616,1127.034933,750.0225007,375.0056251,581535.6246
4.127209999999991,15709.8658,888.920495,500.0100002,0.0,595816.7275
4.260310000000004,16177.12788,1365.153907,750.0225007,0.0,571124.3327
4.393400000000014,14775.394,1142.90939,250.0025,125.000625,581204.9771
4.526499999999999,15309.36933,1015.914297,375.0056251,250.0025,577568.4186
4.659559999999999,14508.41488,714.306123,500.0100002,0.0,569362.4131
4.792640000000006,14441.67099,920.6688246,750.0225007,250.0025,599072.1818
4.925700000000006,14975.63208,841.2981516,750.0225007,125.000625,588591.4746
5.058750000000003,14942.25884,809.5500235,750.0225007,125.000625,599513.6631
5.191800000000001,16043.62264,920.6688246,375.0056251,0.0,599734.4095
5.324890000000011,15876.74311,936.5430197,375.0056251,0.0,615693.4141
5.458560000000006,15309.36933,920.6688246,875.0306261,250.0025,610113.7844
5.5916500000000156,15843.36747,1063.537306,0.0,0.0,607959.9244
5.724710000000016,17211.84175,841.2981516,500.0100002,0.0,623763.3163
5.8577200000000005,14575.15913,1015.914297,875.0306261,250.0025,622602.2639
5.990880000000004,15442.86673,1000.040002,750.0225007,0.0,627357.7169
6.124079999999992,15609.74048,1127.034933,250.0025,125.000625,625256.2526
6.257139999999993,15743.24108,936.5430197,500.0100002,125.000625,638645.1568
6.390260000000012,15910.11884,1222.281978,1000.040002,250.0025,646452.5827
6.523330000000016,16110.37508,1127.034933,500.0100002,0.0,633830.1799
6.656489999999991,17779.30182,1222.281978,625.0156254,0.0,644735.6487
6.7897000000000105,16811.29719,1000.040002,750.0225007,125.000625,646397.1941
6.922860000000014,17311.97989,1063.537306,500.0100002,0.0,641745.4093
7.056090000000012,16744.54101,1000.040002,250.0025,125.000625,628961.6979
7.189160000000015,16711.16306,1206.40742,250.0025,375.0056251,635656.3376
7.3222299999999905,16243.88103,793.6759897,625.0156254,125.000625,635490.3125
7.455370000000016,18413.55237,920.6688246,875.0306261,250.0025,640638.0902
7.588510000000014,15976.87056,1095.286079,625.0156254,0.0,624924.4739
7.7216200000000015,16410.76546,825.4240775,250.0025,125.000625,633830.1799
7.854810000000015,17512.25858,809.5500235,375.0056251,125.000625,620943.8001
7.987850000000009,16177.12788,698.4322102,375.0056251,0.0,637372.056
8.120859999999993,15542.99071,968.2914703,500.0100002,125.000625,621386.0361
8.253960000000006,16577.65212,809.5500235,250.0025,375.0056251,626859.9705
8.38709,15876.74311,1047.66295,0.0,0.0,643517.3188
8.520199999999988,15743.24108,920.6688246,250.0025,250.0025,645954.0943
8.653279999999995,16344.01142,809.5500235,250.0025,125.000625,641302.4702
8.786460000000005,16177.12788,746.0540092,625.0156254,0.0,630344.6013
8.919669999999996,16711.16306,793.6759897,250.0025,0.0,617572.2523
9.05288999999999,15509.61596,682.5583175,0.0,0.0,617295.9353
9.186039999999991,16577.65212,1015.914297,125.000625,0.0,631672.329
9.319179999999989,16777.91906,1111.160496,250.0025,0.0,626804.6666
9.452400000000011,16811.29719,1015.914297,0.0,125.000625,605530.3633
9.585630000000009,16510.89719,920.6688246,0.0,0.0,592948.1999
9.718790000000013,15309.36933,888.920495,250.0025,250.0025,610776.5834
9.852000000000004,15542.99071,952.4172349,0.0,0.0,612212.7658
9.985199999999992,14675.27616,650.8105925,500.0100002,0.0,590631.7815
10.118310000000008,14041.21514,841.2981516,125.000625,125.000625,604426.1698
10.25139999999999,14842.13967,777.8019761,250.0025,0.0,597747.8293
10.38445999999999,15876.74311,793.6759897,0.0,125.000625,576962.4261
10.51755,13807.62181,730.1800561,375.0056251,0.0,573216.9276
10.650689999999997,14141.3279,682.5583175,125.000625,0.0,574538.743
10.783739999999995,14842.13967,825.4240775,375.0056251,0.0,568591.6497
10.916869999999989,15109.12591,968.2914703,500.0100002,0.0,558685.9715
11.04992999999999,14508.41488,746.0540092,125.000625,125.000625,563362.6962
11.182980000000015,13874.36231,968.2914703,0.0,0.0,555825.7598
11.316190000000006,14808.76679,746.0540092,0.0,0.0,557640.8199
11.449299999999994,14975.63208,650.8105925,0.0,0.0,550657.0015
11.582549999999998,12539.61986,1015.914297,125.000625,0.0,539117.3251
11.715679999999992,14541.78696,873.0463603,125.000625,125.000625,543127.5543
11.848780000000005,14408.29918,841.2981516,250.0025,0.0,522156.4557
11.981920000000002,13874.36231,920.6688246,125.000625,250.0025,536316.4052
12.115110000000016,12806.55696,825.4240775,125.000625,0.0,531155.5347
12.248189999999994,13206.97328,746.0540092,125.000625,125.000625,541754.0464
12.381249999999994,13407.18625,761.9279826,0.0,0.0,531704.4643
12.514420000000001,13540.66335,841.2981516,250.0025,0.0,534998.5378
12.647480000000002,13807.62181,682.5583175,0.0,125.000625,537249.9769
12.780550000000005,13373.8172,841.2981516,0.0,125.000625,529069.8174
12.913659999999993,13006.76352,952.4172349,375.0056251,250.0025,527642.9441
13.046729999999997,12172.59066,825.4240775,250.0025,0.0,548018.4419
13.179900000000004,13740.88166,1000.040002,125.000625,125.000625,539941.242
13.313089999999988,12773.18951,809.5500235,0.0,250.0025,544830.9094
13.446220000000011,13574.03284,841.2981516,0.0,250.0025,544611.1088
13.579419999999999,13941.10317,809.5500235,125.000625,0.0,536975.3899
13.712510000000009,14274.81283,793.6759897,250.0025,0.0,517988.3015
13.845640000000003,12506.25313,841.2981516,0.0,0.0,531814.2531
13.978839999999991,13507.29394,809.5500235,0.0,0.0,522046.7499
14.111919999999998,14208.07018,777.8019761,375.0056251,250.0025,523088.9923
14.245049999999992,11538.6565,714.306123,0.0,125.000625,512451.1504
14.378160000000008,14208.07018,793.6759897,0.0,0.0,515192.0139
14.51128,11838.9371,1000.040002,250.0025,125.000625,515192.0139
14.644390000000016,13507.29394,746.0540092,125.000625,125.000625,503739.1166
14.77754999999999,13273.71058,809.5500235,125.000625,0.0,493172.1235
14.910750000000007,13941.10317,793.6759897,250.0025,0.0,493172.1235
15.043949999999995,13340.44824,619.0629482,0.0,0.0,500507.8627
15.177070000000015,12973.39553,857.1722459,0.0,0.0,494704.6157
15.310190000000006,12706.45488,634.9367603,625.0156254,0.0,506094.6142
15.44328999999999,11805.57223,698.4322102,375.0056251,0.0,517714.1285
15.576420000000013,14241.44146,1047.66295,0.0,125.000625,510478.0932
15.709509999999995,13974.47374,650.8105925,625.0156254,125.000625,498043.8974
15.842649999999992,13774.25169,571.441633,375.0056251,0.0,488739.8796
15.97663,13840.99202,730.1800561,500.0100002,250.0025,504177.3158
16.109759999999994,13941.10317,714.306123,250.0025,0.0,498591.4041
16.243009999999998,12239.32244,777.8019761,125.000625,250.0025,483434.1583
16.37607,12706.45488,746.0540092,0.0,125.000625,483707.5951
16.50918999999999,11438.56457,761.9279826,625.0156254,125.000625,463106.9065
16.64237,12105.85924,714.306123,750.0225007,0.0,455410.6949
16.775530000000003,12205.95651,746.0540092,625.0156254,250.0025,449518.8701
16.908690000000007,12940.02764,841.2981516,375.0056251,0.0,439923.2196
