NIST 614 - 1
start:0
Time,206Pb,207Pb,208Pb,232Th,238U
37.8435,106484.9716,96146.12426,231499.0034,98637.64595,203484.9787
37.97659,111024.2084,97585.78753,228061.6776,101157.6654,201024.5941
38.10966,110788.8002,99137.60957,223480.0331,100779.6302,204875.8434
38.24275,106686.6806,95954.18164,229589.2623,110107.8228,201933.8107
38.37585,109847.2116,96785.95421,224625.2882,102165.8149,195463.7557
38.50898,105543.7057,94242.82305,231499.0034,95992.17005,207069.442
38.64201,107224.5871,96514.0225,227552.5238,100275.601,201398.9694
38.77511,112268.5821,97185.8645,231499.0034,104308.4014,205089.8362
38.90821,110284.3689,98465.66307,235956.1904,100023.594,207872.0735
39.04132,106384.1183,97185.8645,222589.351,97377.82596,196907.199
39.17444,107056.4889,95330.38839,223225.5461,101283.6796,201559.4194
39.30745,109914.4656,99281.60278,227170.6719,100527.6131,201933.8107
39.44046,111394.1444,95330.38839,237866.8955,99645.593,206480.8781
39.57347,111965.8852,99073.61311,240032.7111,96621.99468,204715.3512
39.70665,111394.1444,98913.6234,234300.48,107459.9285,202254.7264
39.8398,108132.3567,95826.22152,224879.8034,100149.5969,198671.6321
39.97298,105409.2449,93571.1386,222971.0642,99015.61661,192791.1491
40.1063,105510.0904,90948.71506,225388.8494,102417.8649,200008.4884
40.23941,107224.5871,96194.11038,244492.9139,104434.4473,204501.3648
40.37264,108804.8209,95762.24195,234173.1266,97629.77984,193272.1764
40.5057,110990.5784,95634.28379,238503.8615,99771.59208,211297.2088
40.63888,107863.3811,98609.64857,224625.2882,103048.0121,209798.5976
40.77193,110284.3689,97665.77367,221062.6138,104938.6435,212688.9359
40.90496,110284.3689,95666.27321,224116.2731,108342.4979,204875.8434
41.03804,109141.0665,94322.78788,240032.7111,101283.6796,205731.8365
41.17107,112806.7278,97249.85133,233409.0336,109225.1293,205731.8365
41.30417,107258.2071,98641.64558,231626.3297,110360.0323,209156.3902
41.43719,112974.9031,96354.06542,220680.9584,98259.68667,203431.487
41.57028,107493.549,93379.23536,220935.3941,99897.59242,199473.7289
41.70349,106585.8257,94626.65887,229334.652,101535.712,200168.9207
41.83651,110553.3964,95714.25749,225516.1141,101661.73,198992.4647
41.96967,111259.621,96929.92045,225770.6473,100401.6064,202736.1151
42.1034,111225.9903,96386.05667,228952.7462,102921.9801,198885.5196
42.23658,107728.8954,94050.90954,223607.2785,86800.32914,191027.5394
42.36978,102686.7238,90836.79454,227043.3905,100401.6064,201078.0756
42.50295,104770.5759,97025.89886,236338.3083,104182.3568,201559.4194
42.63616,113378.533,95842.21646,243345.854,107333.8522,211939.5253
42.7693,113378.533,100289.6016,237739.5061,104056.3134,210066.1937
42.9024,111965.8852,96242.09668,241179.4698,104182.3568,207604.524
43.03545,112739.4583,95938.18655,230480.4388,106199.2227,201773.3559
43.16854,108569.4543,96370.06103,230989.7108,102795.9494,197388.3835
43.30168,105207.5565,96673.98162,235828.8203,100653.621,200971.1128
43.43474,105610.9367,94146.86592,223352.7889,100779.6302,199206.3576
43.56784,108132.3567,96402.05233,234555.1905,95362.37703,198136.9293
43.70087,110620.6542,94466.72585,226916.1104,106073.1591,192149.8079
43.83389,103291.6775,93091.38601,221571.5057,102165.8149,196853.7352
43.96697,108233.224,92723.58812,240414.9524,102039.7918,202682.6266
44.10012,108603.0778,97217.85787,234809.9062,103048.0121,208835.2987
44.23319,109880.8385,98465.66307,225897.9158,106703.4898,203805.9339
44.36625,111528.6693,97089.88487,232262.9807,101409.6952,206694.8982
44.49932,113815.8133,96913.92412,234045.7746,100401.6064,205464.3324
44.63237,110048.9746,94450.73266,218391.2684,95236.42222,196960.663
44.76548,107224.5871,96386.05667,231371.6783,98133.70278,196639.8822
44.89849,109309.1927,93699.07572,229843.8777,97881.73878,197816.1185
45.0315,111864.9879,97025.89886,230480.4388,101661.73,204715.3512
45.1648,106955.631,95378.37138,231371.6783,107081.7035,194448.0984
45.29803,109141.0665,93970.94644,217119.398,101535.712,192791.1491
45.43115,104568.8976,93139.36045,226534.2778,101661.73,199366.7797
45.56436,107190.9673,96018.16219,223607.2785,101031.6524,202736.1151
45.69754,108266.8466,96082.14306,237102.5787,103804.2305,205250.3332
45.83063,110822.4297,96050.15258,224625.2882,99771.59208,205357.3324
45.96372,109477.3211,95730.25229,238886.0565,103048.0121,207765.053
46.09678,110385.2536,97041.89533,229843.8777,95362.37703,211832.4703
46.22982,109779.958,97841.74496,235191.9893,102165.8149,208674.7561
46.36296,111192.3598,97713.76559,229971.1874,102921.9801,206320.3654
46.49602,109376.4438,97585.78753,238886.0565,97503.80227,205785.338
46.6291,106787.5363,94802.58755,223989.0225,103804.2305,202147.7536
46.76226,108065.1122,94722.61967,228316.2622,106577.4212,196800.2716
46.89542,107157.3476,96817.94657,225643.38,96873.93338,201666.3872
47.02862,104703.3494,96098.13833,219663.2671,99393.59865,200596.7501
47.16185,110351.6253,95138.45824,231244.3545,95866.20892,200650.2298
47.29501,107291.8271,92707.59715,232008.3165,97629.77984,195891.4253
47.42812,106484.9716,95362.37703,235064.627,102039.7918,201131.5573
47.56114,110788.8002,94466.72585,233791.0743,99015.61661,200008.4884
47.69433,110519.7677,94914.54345,227425.2385,102165.8149,208995.8434
47.82749,117045.4317,98289.68303,237229.9616,103174.0453,208728.2701
47.96073,111461.4067,97681.77096,237994.2861,103048.0121,202468.6747
48.09395,109779.958,95378.37138,237739.5061,101157.6654,197227.9866
48.22715,109006.5672,93107.37747,226916.1104,98889.62512,196800.2716
48.36027,102686.7238,92163.91635,218645.6579,98007.72015,205517.8328
48.49346,107090.1083,93491.17856,234427.8346,94732.61562,197388.3835
48.62653,107325.4472,90676.90982,223607.2785,101283.6796,202629.1383
48.75973,105274.7856,92675.61527,228061.6776,104182.3568,200061.9656
48.8928,110452.5104,96306.07869,218009.6938,101787.7493,205785.338
49.02593,111461.4067,94130.87314,237739.5061,102795.9494,201987.2961
49.15903,113647.6267,95954.18164,230353.124,100149.5969,199580.679
49.29212,108367.7151,95042.49427,227807.0981,101409.6952,193218.7281
49.42529,105173.942,92067.97513,229971.1874,96118.13245,196532.9571
49.55836,105476.4752,93763.04477,234555.1905,103804.2305,202896.5822
49.69151,105274.7856,102385.8583,230989.7108,100149.5969,208032.6059
49.82475,112773.093,100225.5992,242198.8984,101157.6654,204019.9085
49.9579,111057.8385,99473.59631,234809.9062,110486.139,216543.7515
50.091,111663.1957,97793.75255,241561.7459,94858.56538,198297.3378
50.22413,112403.1163,98929.62228,252907.8723,104812.5926,208674.7561
50.35719,109779.958,96657.98561,251377.4626,106451.3537,209156.3902
50.49028,110351.6253,96050.15258,246277.4364,101913.7699,199420.2542
50.62342,109107.4415,93763.04477,228061.6776,105821.0357,197014.1273
50.75652,106955.631,95826.22152,236593.0599,98889.62512,190279.4159
50.88966,104031.1049,95122.4642,221317.0572,104308.4014,197869.5864
51.02273,101342.4867,92515.70712,222716.5875,96999.90463,204822.3458
51.15589,108771.1968,90980.69253,234937.2659,102543.8918,203271.0132
51.28904,107897.0027,96833.94277,225007.063,103678.1909,199259.8314
51.42228,107997.8682,95106.47017,228570.8519,102669.92,207283.4721
51.55536,111629.564,96961.91317,235319.353,99771.59208,200543.2707
51.68866,113613.9897,94626.65887,235191.9893,100653.621,200650.2298
51.82175,108905.6936,96194.11038,233536.3792,106199.2227,194875.7336
51.95477,112705.8237,94434.73949,238121.678,98889.62512,201398.9694
52.08779,110351.6253,97313.83848,229589.2623,96873.93338,203164.0317
52.22092,107123.7279,93843.00655,229461.9565,100905.6407,199259.8314
52.35404,110082.6021,93731.06021,227170.6719,95992.17005,197602.2492
52.4871,108872.0693,93858.99896,228188.9692,93599.12474,201024.5941
52.62013,109712.7047,94514.70554,233027.0044,103300.0798,201505.9359
52.75328,108939.3181,97025.89886,225897.9158,97881.73878,200222.3986
52.88633,112773.093,100545.6141,241306.8939,100401.6064,202254.7264
53.01942,108872.0693,96562.01002,222207.6494,95992.17005,197014.1273
53.15248,106182.4142,92915.48133,216610.6858,90702.89095,187501.0605
53.28552,102955.5885,90085.35408,217119.398,96118.13245,188783.3022
53.41859,99931.19272,89270.01216,206821.9743,96370.06103,186005.2769
53.55169,105745.3996,94530.69882,219917.6822,101409.6952,200810.6703
53.68542,107997.8682,95698.26271,247297.2768,96370.06103,206587.8877
53.81855,113075.8093,98225.69089,238758.6569,104938.6435,208781.7843
53.95161,112201.3155,98545.65481,244747.8302,101661.73,204554.861
54.08476,111965.8852,97745.76031,222334.882,101283.6796,202468.6747
54.21781,110250.7409,97425.81679,246149.9621,104434.4473,212207.1668
54.35085,114320.3864,98785.6331,231117.032,103174.0453,205250.3332
54.48403,108401.338,97377.82596,235191.9893,99519.59519,197334.9177
54.61724,110284.3689,95106.47017,231626.3297,103048.0121,196051.8052
54.75046,106081.5633,95026.50035,222971.0642,102417.8649,195998.345
54.88357,106484.9716,93843.00655,238503.8615,107586.006,202736.1151
55.01672,110217.113,95666.27321,242963.5239,103426.1156,205945.8438
55.14985,109880.8385,99313.6015,234809.9062,104938.6435,205410.8323
55.28295,109107.4415,97665.77367,241306.8939,103300.0798,211029.5866
55.41604,112537.6521,96865.93525,229589.2623,101031.6524,196319.1095
55.54906,108670.3252,93747.05248,227043.3905,101787.7493,199420.2542
55.6823,105678.168,92579.67014,220680.9584,96370.06103,195356.8405
55.8154,105644.5523,93171.3435,222334.882,99015.61661,198618.1608
55.94851,107090.1083,95474.33793,227170.6719,98637.64595,198832.0474
56.08254,107728.8954,94866.56223,229843.8777,106577.4212,194287.7389
56.21571,108334.0922,94834.57485,229461.9565,100023.594,200864.1509
56.34878,106989.2502,94130.87314,230735.0722,99141.60936,207229.9642
56.48193,113311.2604,101713.7378,233409.0336,101787.7493,199794.5819
56.61503,113412.1694,93427.2109,236083.5617,97629.77984,202682.6266
56.7481,111259.621,98561.65322,234555.1905,96118.13245,206641.3928
56.8812,110687.9123,96530.01832,235191.9893,102921.9801,206106.3517
57.01431,109208.3167,95474.33793,231626.3297,99771.59208,196105.2656
57.14748,110687.9123,94834.57485,242453.7684,100653.621,200757.1899
57.28053,105610.9367,95202.43463,240287.5374,98511.65826,204073.4028
57.41362,115464.1606,96945.9168,240160.1236,104308.4014,198725.1037
57.54684,113950.3641,98561.65322,226916.1104,107586.006,203110.5414
57.68002,107123.7279,94146.86592,232899.6639,93347.25178,199527.2038
57.81322,111663.1957,94242.82305,225134.3238,99267.60337,192844.5957
57.94635,106753.9177,94274.80892,235191.9893,96621.99468,198297.3378
58.07945,105678.168,93523.16252,222716.5875,94984.51639,197014.1273
58.21263,109342.8182,96849.939,231626.3297,101409.6952,202254.7264
58.34576,112436.7501,96689.97764,238631.2585,103552.1526,203538.4707
58.47877,109578.1993,94914.54345,236083.5617,104812.5926,195356.8405
58.61294,105812.6316,94162.85873,220553.7425,100653.621,203645.4553
58.74618,105678.168,97873.74001,220935.3941,101913.7699,201826.8406
58.87924,108468.5843,96034.15738,229843.8777,97251.85092,198832.0474
59.01225,108502.2075,98753.63573,238249.0712,102669.92,203645.4553
59.14538,113445.8059,96721.96975,237612.1181,98133.70278,204019.9085
59.27856,109174.6916,97553.79322,234809.9062,98889.62512,195303.3833
59.41165,112033.1506,96993.90597,234682.5477,105442.86,204822.3458
59.54467,110620.6542,98561.65322,227297.9546,101535.712,205624.8342
59.67772,105342.0151,97185.8645,234937.2659,100023.594,197014.1273
59.8108,109309.1927,95106.47017,231244.3545,101409.6952,197869.5864
59.94389,111528.6693,95330.38839,229971.1874,101787.7493,199955.0114
60.07694,107829.7595,96162.11961,236593.0599,98385.67183,198190.3986
60.21003,103896.6603,93427.2109,226407.0029,99393.59865,197548.7825
60.34318,110317.9971,92115.94565,217373.7618,105442.86,196265.6482
60.47623,105510.0904,93555.14655,225388.8494,101787.7493,199259.8314
60.60935,108165.979,92739.5791,222716.5875,89947.46165,191080.9785
60.74246,105510.0904,92307.82956,227043.3905,101661.73,204715.3512
60.87547,107661.6532,94002.93162,234809.9062,96496.02722,207872.0735
61.00866,111360.5134,99537.5948,237866.8955,99897.59242,204715.3512
61.14178,111091.4687,99137.60957,245002.7517,97881.73878,202736.1151
61.27502,109241.9419,97553.79322,233536.3792,104308.4014,196319.1095
