PTKD-2 - 1
start:816.65889
Time,206Pb,207Pb,208Pb,232Th,238U
0.0,33.33337778,15.87302595,0.0,0.0,0.0
0.13315000000000055,0.0,0.0,0.0,0.0,0.0
0.26628999999991265,33.33337778,0.0,0.0,0.0,0.0
0.39934999999991305,0.0,0.0,0.0,0.0,0.0
0.5323999999999387,0.0,0.0,0.0,0.0,0.0
0.6655199999999013,0.0,15.87302595,0.0,0.0,0.0
0.7986300000000028,33.33337778,0.0,0.0,0.0,0.0
0.9318199999999024,0.0,0.0,0.0,0.0,0.0
1.0649799999999914,33.33337778,0.0,0.0,0.0,0.0
1.1981999999999289,0.0,0.0,0.0,0.0,894.7688654
1.3313099999999167,66.66684444,15.87302595,0.0,0.0,4369.18451
1.464429999999993,233.3355111,31.74607206,0.0,0.0,11162.87691
1.5975899999999683,133.3340444,63.49222474,0.0,125.000625,15535.96444
1.7307499999999436,200.0016,31.74607206,125.000625,125.000625,18803.60608
1.8638899999999694,400.0064001,15.87302595,0.0,0.0,22335.72705
1.996909999999957,233.3355111,31.74607206,125.000625,0.0,21228.53705
2.1299699999999575,400.0064001,31.74607206,0.0,0.0,21281.25816
2.2631399999999076,333.3377778,15.87302595,125.000625,125.000625,20701.33816
2.396349999999984,366.6720445,31.74607206,0.0,125.000625,23179.36615
2.5294799999999213,400.0064001,47.61913832,250.0025,250.0025,23864.86481
2.6626999999999725,300.0036,47.61913832,0.0,0.0,23021.17949
2.7958899999999858,266.6695111,111.1116049,0.0,125.000625,24075.79503
2.929019999999923,533.3447114,15.87302595,0.0,0.0,22441.17883
3.0620799999999235,300.0036,15.87302595,0.0,375.0056251,23759.40103
3.195159999999987,300.0036,15.87302595,0.0,0.0,25183.23703
3.3282899999999245,200.0016,15.87302595,0.0,0.0,25394.18947
3.4614199999999755,233.3355111,0.0,0.0,250.0025,23232.09548
3.5945299999999634,300.0036,15.87302595,0.0,0.0,25130.49947
3.727649999999926,466.6753779,31.74607206,125.000625,125.000625,22968.45104
3.8607700000000023,233.3355111,63.49222474,0.0,250.0025,23390.28481
3.993949999999927,633.3493782,95.23845805,375.0056251,125.000625,26607.23506
4.127189999999928,233.3355111,0.0,125.000625,375.0056251,22810.26704
4.260279999999966,433.3408446,31.74607206,0.0,0.0,24550.40103
4.3933399999999665,266.6695111,31.74607206,125.000625,0.0,24866.81502
4.526579999999967,400.0064001,63.49222474,0.0,0.0,24655.87147
4.65967999999998,300.0036,47.61913832,0.0,250.0025,22230.27616
4.792699999999968,433.3408446,63.49222474,0.0,125.000625,22652.08505
4.925769999999943,266.6695111,47.61913832,0.0,0.0,22810.26704
5.058969999999931,366.6720445,31.74607206,0.0,250.0025,24550.40103
5.192039999999906,366.6720445,79.36533132,0.0,125.000625,22704.81216
5.32511999999997,500.0100002,47.61913832,0.0,0.0,25341.45103
5.45826999999997,333.3377778,31.74607206,125.000625,0.0,22968.45104
5.59134999999992,300.0036,31.74607206,125.000625,125.000625,23917.59703
5.724549999999908,733.3548451,47.61913832,125.000625,0.0,23601.20703
5.85775000000001,633.3493782,63.49222474,125.000625,0.0,23337.55481
5.990889999999922,433.3408446,95.23845805,0.0,0.0,22915.72282
6.124119999999948,733.3548451,15.87302595,0.0,125.000625,23337.55481
6.257249999999999,500.0100002,47.61913832,0.0,0.0,23759.40103
6.390269999999987,300.0036,31.74607206,0.0,125.000625,20859.4955
6.523349999999937,300.0036,47.61913832,0.0,0.0,21755.75816
6.656409999999937,333.3377778,63.49222474,0.0,0.0,21281.25816
6.78941999999995,266.6695111,47.61913832,0.0,0.0,21386.70105
6.922439999999938,366.6720445,0.0,0.0,0.0,20806.77616
7.055599999999913,233.3355111,31.74607206,0.0,0.0,20174.16148
7.188729999999964,300.0036,31.74607206,125.000625,0.0,20226.87815
7.3217899999999645,433.3408446,111.1116049,125.000625,125.000625,19805.15102
7.454849999999965,533.3447114,79.36533132,125.000625,0.0,18961.73942
7.587979999999902,300.0036,63.49222474,125.000625,0.0,18118.38468
7.721069999999941,366.6720445,63.49222474,0.0,0.0,21386.70105
7.8540799999999535,533.3447114,47.61913832,0.0,0.0,20595.90105
7.987239999999929,400.0064001,111.1116049,0.0,0.0,22441.17883
8.120360000000005,200.0016,31.74607206,0.0,0.0,20068.72881
8.253420000000006,200.0016,47.61913832,125.000625,125.000625,17960.262
8.386429999999905,166.6677778,31.74607206,0.0,0.0,17591.31684
8.51947999999993,200.0016,31.74607206,0.0,125.000625,17749.43486
8.652549999999906,300.0036,15.87302595,0.0,125.000625,18698.18496
8.785570000000007,133.3340444,31.74607206,0.0,125.000625,21913.92883
8.918669999999906,2800.313635,15.87302595,125.000625,0.0,17854.84799
9.051829999999995,266.6695111,47.61913832,125.000625,125.000625,18276.50937
9.184849999999983,266.6695111,31.74607206,0.0,0.0,17064.27121
9.317999999999984,133.3340444,63.49222474,0.0,0.0,20595.90105
9.451079999999934,300.0036,0.0,0.0,0.0,18803.60608
9.58412999999996,366.6720445,0.0,0.0,375.0056251,18381.92693
9.717289999999934,266.6695111,31.74607206,0.0,125.000625,19541.57879
9.850439999999935,300.0036,31.74607206,0.0,0.0,20279.59504
9.983499999999935,333.3377778,0.0,0.0,125.000625,19067.16276
10.116559999999936,200.0016,0.0,0.0,125.000625,20964.93483
10.24973,400.0064001,31.74607206,0.0,250.0025,19752.43613
10.382939999999962,233.3355111,15.87302595,125.000625,250.0025,18750.89541
10.51612,266.6695111,79.36533132,0.0,125.000625,19278.01211
10.64928999999995,200.0016,31.74607206,0.0,0.0,19805.15102
